172.29.0.1 - - [18/Feb/2020:00:05:04 +0000] "GET /wp-admin/css/install.min.css?ver=5.3.2 HTTP/1.1" 200 1839 "https://whateveryoursiteis.com/wp-admin/install.php?step=2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:04 +0000] "GET /wp-admin/css/l10n.min.css?ver=5.3.2 HTTP/1.1" 200 686 "https://whateveryoursiteis.com/wp-admin/install.php?step=2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:04 +0000] "GET /wp-includes/css/buttons.min.css?ver=5.3.2 HTTP/1.1" 200 1458 "https://whateveryoursiteis.com/wp-admin/install.php?step=2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:04 +0000] "GET /wp-admin/css/forms.min.css?ver=5.3.2 HTTP/1.1" 200 5966 "https://whateveryoursiteis.com/wp-admin/install.php?step=2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:04 +0000] "GET /favicon.ico HTTP/1.1" 404 284 "https://whateveryoursiteis.com/wp-admin/install.php?step=2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:04 +0000] "GET /wp-includes/js/zxcvbn.min.js HTTP/1.1" 200 400055 "https://whateveryoursiteis.com/wp-admin/install.php?step=2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:06 +0000] "GET /wp-login.php HTTP/1.1" 200 1823 "https://whateveryoursiteis.com/wp-admin/install.php?step=2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:06 +0000] "GET /wp-includes/css/buttons.min.css?ver=5.3.2 HTTP/1.1" 200 1458 "https://whateveryoursiteis.com/wp-login.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:06 +0000] "GET /wp-includes/css/dashicons.min.css?ver=5.3.2 HTTP/1.1" 200 28481 "https://whateveryoursiteis.com/wp-login.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:06 +0000] "GET /wp-admin/css/login.min.css?ver=5.3.2 HTTP/1.1" 200 1799 "https://whateveryoursiteis.com/wp-login.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:06 +0000] "GET /wp-admin/css/l10n.min.css?ver=5.3.2 HTTP/1.1" 200 686 "https://whateveryoursiteis.com/wp-login.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:06 +0000] "GET /wp-admin/css/forms.min.css?ver=5.3.2 HTTP/1.1" 200 5966 "https://whateveryoursiteis.com/wp-login.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:06 +0000] "GET /wp-includes/js/zxcvbn.min.js HTTP/1.1" 200 400055 "https://whateveryoursiteis.com/wp-login.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:12 +0000] "POST /wp-login.php HTTP/1.1" 302 0 "https://whateveryoursiteis.com/wp-login.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-admin/ HTTP/1.1" 200 14822 "https://whateveryoursiteis.com/wp-login.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-includes/js/thickbox/thickbox.css?ver=5.3.2 HTTP/1.1" 200 932 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=5.3.2 HTTP/1.1" 200 37877 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.3.2 HTTP/1.1" 200 86370 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
172.29.0.1 - - [18/Feb/2020:00:05:16 +0000] "GET /wp-includes/css/editor.min.css?ver=5.3.2 HTTP/1.1" 200 5952 "https://whateveryoursiteis.com/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36" "-"
